index,_check,checking_peer,state,time
2909,1455,msandoval,Start,00:06:00
2910,1455,msandoval,Success,00:41:00
2911,1456,rmcbride,Start,00:02:00
2912,1456,rmcbride,Failure,00:29:00
2913,1457,bmelanie,Start,00:04:00
2914,1457,bmelanie,Success,00:13:00
2915,1458,abarnes,Start,00:09:00
2916,1458,abarnes,Failure,00:25:00
2917,1459,cmurphy,Start,00:16:00
2918,1459,cmurphy,Failure,00:36:00
2919,1460,rmcfarland,Start,00:01:00
2920,1460,rmcfarland,Failure,00:36:00
2921,1461,bcameron,Start,00:06:00
2922,1461,bcameron,Success,00:47:00
2923,1462,jmcintire,Start,00:09:00
2924,1462,jmcintire,Success,00:58:00
2925,1463,mpierce,Start,00:18:00
2926,1463,mpierce,Failure,00:37:00
2927,1464,senglish,Start,00:19:00
2928,1464,senglish,Success,00:38:00
2929,1465,mgarner,Start,00:28:00
2930,1465,mgarner,Failure,01:13:00
2931,1466,kshannon,Start,00:33:00
2932,1466,kshannon,Success,01:08:00
2933,1467,abarnes,Start,00:08:00
2934,1467,abarnes,Failure,01:00:00
2935,1468,amccormick,Start,00:07:00
2936,1468,amccormick,Failure,00:12:00
2937,1469,elawson,Start,00:01:00
2938,1469,elawson,Success,00:24:00
2939,1470,mfuentes,Start,00:09:00
2940,1470,mfuentes,Success,00:37:00
2941,1471,rlarson,Start,00:14:00
2942,1471,rlarson,Success,01:10:00
2943,1472,aclay,Start,00:18:00
2944,1472,aclay,Success,00:58:00
2945,1473,bmcfarland,Start,00:03:00
2946,1473,bmcfarland,Success,00:43:00
2947,1474,ymoses,Start,00:09:00
2948,1474,ymoses,Success,00:47:00
2949,1475,lhorn,Start,00:07:00
2950,1475,lhorn,Success,00:26:00
2951,1476,rlarson,Start,00:10:00
2952,1476,rlarson,Success,01:01:00
2953,1477,rhurst,Start,00:01:00
2954,1477,rhurst,Failure,00:32:00
2955,1478,senglish,Start,00:03:00
2956,1478,senglish,Success,00:32:00
2957,1479,jwagoner,Start,00:03:00
2958,1479,jwagoner,Success,00:57:00
2959,1480,bcameron,Start,00:09:00
2960,1480,bcameron,Success,00:15:00
2961,1481,elawson,Start,00:04:00
2962,1481,elawson,Success,00:59:00
2963,1482,lmackey,Start,00:11:00
2964,1482,lmackey,Success,01:02:00
2965,1483,mpierce,Start,00:01:00
2966,1483,mpierce,Success,00:49:00
2967,1484,fdonovan,Start,00:02:00
2968,1484,fdonovan,Success,00:21:00
2969,1485,dwaller,Start,00:09:00
2970,1485,dwaller,Success,00:28:00
2971,1486,mgarner,Start,00:17:00
2972,1486,mgarner,Success,00:59:00
2973,1487,ctrevino,Start,00:03:00
2974,1487,ctrevino,Success,00:25:00
2975,1488,msandoval,Start,00:04:00
2976,1488,msandoval,Success,00:29:00
2977,1489,bmcfarland,Start,00:13:00
2978,1489,bmcfarland,Success,01:08:00
2979,1490,abarnes,Start,00:22:00
2980,1490,abarnes,Success,00:42:00
2981,1491,cmurphy,Start,00:27:00
2982,1491,cmurphy,Success,00:49:00
2983,1492,lmackey,Start,00:09:00
2984,1492,lmackey,Failure,00:31:00
2985,1493,kmullins,Start,00:02:00
2986,1493,kmullins,Success,00:49:00
2987,1494,elawson,Start,00:08:00
2988,1494,elawson,Success,00:43:00
2989,1495,alee,Start,00:14:00
2990,1495,alee,Success,00:47:00
2991,1496,mfuentes,Start,00:02:00
2992,1496,mfuentes,Success,00:28:00
2993,1497,jwagoner,Start,00:07:00
2994,1497,jwagoner,Success,00:54:00
2995,1498,aclay,Start,00:02:00
2996,1498,aclay,Failure,00:16:00
2997,1499,gmcpherson,Start,00:08:00
2998,1499,gmcpherson,Success,00:49:00
2999,1500,cfry,Start,00:01:00
3000,1500,cfry,Success,00:53:00
3001,1501,rmcbride,Start,00:02:00
3002,1501,rmcbride,Failure,01:00:00
3003,1502,jclay,Start,00:07:00
3004,1502,jclay,Failure,00:25:00
3005,1503,jgallegos,Start,00:05:00
3006,1503,jgallegos,Failure,00:40:00
3007,1504,mmullen,Start,00:07:00
3008,1504,mmullen,Success,00:57:00
3009,1505,fdonovan,Start,00:12:00
3010,1505,fdonovan,Success,00:24:00
3011,1506,amccormick,Start,00:16:00
3012,1506,amccormick,Success,01:07:00
3013,1507,dkaplan,Start,00:06:00
3014,1507,dkaplan,Success,00:31:00
3015,1508,abarnes,Start,00:06:00
3016,1508,abarnes,Success,00:43:00
3017,1509,mpierce,Start,00:09:00
3018,1509,mpierce,Success,00:53:00
3019,1510,rhurst,Start,00:03:00
3020,1510,rhurst,Success,00:42:00
3021,1511,ymoses,Start,00:01:00
3022,1511,ymoses,Success,00:40:00
3023,1512,abarker,Start,00:04:00
3024,1512,abarker,Success,01:00:00
3025,1513,mmullen,Start,00:05:00
3026,1513,mmullen,Failure,00:59:00
3027,1514,cfry,Start,00:14:00
3028,1514,cfry,Success,01:08:00
3029,1515,djohns,Start,00:06:00
3030,1515,djohns,Success,00:55:00
3031,1516,fhiedi,Start,00:08:00
3032,1516,fhiedi,Failure,00:23:00
3033,1517,vearleen,Start,00:07:00
3034,1517,vearleen,Failure,00:56:00
3035,1518,cfry,Start,00:02:00
3036,1518,cfry,Success,00:59:00
3037,1519,cfry,Start,00:05:00
3038,1519,cfry,Success,00:21:00
3039,1520,cmurphy,Start,00:10:00
3040,1520,cmurphy,Success,00:31:00
3041,1521,kshannon,Start,00:01:00
3042,1521,kshannon,Success,00:24:00
3043,1522,wcary,Start,00:01:00
3044,1522,wcary,Success,00:52:00
3045,1523,bmelanie,Start,00:07:00
3046,1523,bmelanie,Success,00:45:00
3047,1524,senglish,Start,00:06:00
3048,1524,senglish,Success,00:32:00
3049,1525,alee,Start,00:09:00
3050,1525,alee,Failure,00:41:00
3051,1526,abowers,Start,00:04:00
3052,1526,abowers,Failure,00:27:00
3053,1527,mpierce,Start,00:04:00
3054,1527,mpierce,Failure,00:28:00
3055,1528,awest,Start,00:03:00
3056,1528,awest,Success,00:59:00
3057,1529,cmurphy,Start,00:12:00
3058,1529,cmurphy,Success,00:52:00
3059,1530,dkaplan,Start,00:13:00
3060,1530,dkaplan,Success,00:42:00
3061,1531,cmurphy,Start,00:08:00
3062,1531,cmurphy,Success,00:59:00
3063,1532,alee,Start,00:03:00
3064,1532,alee,Success,00:34:00
3065,1533,hbethann,Start,00:03:00
3066,1533,hbethann,Success,00:32:00
3067,1534,bmcfarland,Start,00:05:00
3068,1534,bmcfarland,Failure,00:37:00
3069,1535,dwaller,Start,00:07:00
3070,1535,dwaller,Success,00:32:00
3071,1536,mfuentes,Start,00:09:00
3072,1536,mfuentes,Success,00:40:00
3073,1537,rmcbride,Start,00:14:00
3074,1537,rmcbride,Failure,00:46:00
3075,1538,gwade,Start,00:07:00
3076,1538,gwade,Success,00:44:00
3077,1539,cmurphy,Start,00:08:00
3078,1539,cmurphy,Success,00:31:00
3079,1540,wcary,Start,00:07:00
3080,1540,wcary,Failure,00:33:00
3081,1541,dwalsh,Start,00:06:00
3082,1541,dwalsh,Failure,00:30:00
3083,1542,wcary,Start,00:08:00
3084,1542,wcary,Failure,00:42:00
3085,1543,bcameron,Start,00:08:00
3086,1543,bcameron,Success,00:59:00
3087,1544,hbethann,Start,00:04:00
3088,1544,hbethann,Success,00:48:00
3089,1545,fhiedi,Start,00:10:00
3090,1545,fhiedi,Failure,00:18:00
3091,1546,jmcintire,Start,00:17:00
3092,1546,jmcintire,Success,01:14:00
3093,1547,msandoval,Start,00:04:00
3094,1547,msandoval,Success,00:22:00
3095,1548,jclay,Start,00:08:00
3096,1548,jclay,Failure,00:38:00
3097,1549,lmackey,Start,00:13:00
3098,1549,lmackey,Success,00:45:00
3099,1550,rmcbride,Start,00:14:00
3100,1550,rmcbride,Success,01:03:00
3101,1551,mfuentes,Start,00:05:00
3102,1551,mfuentes,Success,00:44:00
3103,1552,mfuentes,Start,00:02:00
3104,1552,mfuentes,Success,00:38:00
3105,1553,elawson,Start,00:07:00
3106,1553,elawson,Success,00:55:00
3107,1554,elawson,Start,00:10:00
3108,1554,elawson,Failure,01:09:00
3109,1555,jmcintire,Start,00:15:00
3110,1555,jmcintire,Success,01:03:00
3111,1556,dwalsh,Start,00:06:00
3112,1556,dwalsh,Success,00:25:00
3113,1557,kshannon,Start,00:06:00
3114,1557,kshannon,Success,00:25:00
3115,1558,cchoi,Start,00:05:00
3116,1558,cchoi,Success,00:57:00
3117,1559,lcardiga,Start,00:02:00
3118,1559,lcardiga,Success,00:42:00
3119,1560,rlarson,Start,00:05:00
3120,1560,rlarson,Success,00:31:00
3121,1561,dwalsh,Start,00:10:00
3122,1561,dwalsh,Success,00:20:00
3123,1562,dwaller,Start,00:09:00
3124,1562,dwaller,Success,00:14:00
3125,1563,rvalencia,Start,00:01:00
3126,1563,rvalencia,Failure,00:38:00
3127,1564,lcardiga,Start,00:08:00
3128,1564,lcardiga,Success,00:59:00
3129,1565,mmullen,Start,00:08:00
3130,1565,mmullen,Success,01:01:00
3131,1566,djohns,Start,00:07:00
3132,1566,djohns,Success,00:26:00
3133,1567,dkaplan,Start,00:07:00
3134,1567,dkaplan,Success,00:20:00
3135,1568,jwagoner,Start,00:11:00
3136,1568,jwagoner,Success,00:45:00
3137,1569,senglish,Start,00:12:00
3138,1569,senglish,Success,00:18:00
3139,1570,jgallegos,Start,00:06:00
3140,1570,jgallegos,Success,00:14:00
3141,1571,cgamble,Start,00:09:00
3142,1571,cgamble,Success,01:04:00
3143,1572,mfuentes,Start,00:01:00
3144,1572,mfuentes,Success,00:11:00
3145,1573,senglish,Start,00:09:00
3146,1573,senglish,Failure,01:08:00
3147,1574,cfry,Start,00:15:00
3148,1574,cfry,Failure,01:09:00
3149,1575,vearleen,Start,00:09:00
3150,1575,vearleen,Failure,00:38:00
3151,1576,awest,Start,00:16:00
3152,1576,awest,Success,01:06:00
3153,1577,lhorn,Start,00:20:00
3154,1577,lhorn,Success,01:13:00
3155,1578,kshannon,Start,00:04:00
3156,1578,kshannon,Success,00:28:00
3157,1579,bmcfarland,Start,00:08:00
3158,1579,bmcfarland,Success,00:46:00
3159,1580,fdonovan,Start,00:12:00
3160,1580,fdonovan,Success,00:23:00
3161,1581,ahill,Start,00:05:00
3162,1581,ahill,Failure,00:57:00
3163,1582,cgamble,Start,00:08:00
3164,1582,cgamble,Success,00:23:00
3165,1583,hbethann,Start,00:09:00
3166,1583,hbethann,Success,00:20:00
3167,1584,lmackey,Start,00:05:00
3168,1584,lmackey,Success,00:33:00
3169,1585,cchoi,Start,00:14:00
3170,1585,cchoi,Success,00:43:00
3171,1586,gwade,Start,00:21:00
3172,1586,gwade,Success,00:28:00
3173,1587,gmcpherson,Start,00:05:00
3174,1587,gmcpherson,Success,00:42:00
3175,1588,ymoses,Start,00:10:00
3176,1588,ymoses,Success,00:31:00
3177,1589,bmelanie,Start,00:05:00
3178,1589,bmelanie,Success,00:40:00
3179,1590,kshannon,Start,00:08:00
3180,1590,kshannon,Success,00:46:00
3181,1591,senglish,Start,00:10:00
3182,1591,senglish,Success,00:59:00
3183,1592,vearleen,Start,00:03:00
3184,1592,vearleen,Success,00:26:00
3185,1593,msandoval,Start,00:04:00
3186,1593,msandoval,Success,00:44:00
3187,1594,jgallegos,Start,00:09:00
3188,1594,jgallegos,Success,00:17:00
3189,1595,bleonard,Start,00:15:00
3190,1595,bleonard,Success,00:27:00
3191,1596,alee,Start,00:03:00
3192,1596,alee,Failure,00:16:00
3193,1597,cgamble,Start,00:05:00
3194,1597,cgamble,Failure,00:32:00
3195,1598,rmcbride,Start,00:13:00
3196,1598,rmcbride,Success,00:24:00
3197,1599,gmcpherson,Start,00:06:00
3198,1599,gmcpherson,Success,00:24:00
3199,1600,senglish,Start,00:09:00
3200,1600,senglish,Success,00:51:00
3201,1601,rlarson,Start,00:04:00
3202,1601,rlarson,Success,00:23:00
3203,1602,rhurst,Start,00:06:00
3204,1602,rhurst,Success,00:13:00
3205,1603,wcary,Start,00:09:00
3206,1603,wcary,Failure,00:45:00
3207,1604,amccormick,Start,00:09:00
3208,1604,amccormick,Success,00:44:00
3209,1605,dwalsh,Start,00:01:00
3210,1605,dwalsh,Success,00:08:00
3211,1606,mfuentes,Start,00:10:00
3212,1606,mfuentes,Success,01:04:00
3213,1607,kshannon,Start,00:01:00
3214,1607,kshannon,Failure,00:20:00
3215,1608,ghickey,Start,00:03:00
3216,1608,ghickey,Failure,00:51:00
3217,1609,jgallegos,Start,00:07:00
3218,1609,jgallegos,Success,00:46:00
3219,1610,rmcfarland,Start,00:07:00
3220,1610,rmcfarland,Success,00:39:00
3221,1611,cmurphy,Start,00:04:00
3222,1611,cmurphy,Success,00:28:00
3223,1612,bleonard,Start,00:07:00
3224,1612,bleonard,Success,01:01:00
3225,1613,mmullen,Start,00:08:00
3226,1613,mmullen,Failure,00:39:00
3227,1614,dwalsh,Start,00:01:00
3228,1614,dwalsh,Failure,00:42:00
3229,1615,hbethann,Start,00:03:00
3230,1615,hbethann,Success,00:34:00
3231,1616,amccormick,Start,00:07:00
3232,1616,amccormick,Success,00:20:00
3233,1617,lmackey,Start,00:03:00
3234,1617,lmackey,Success,00:52:00
3235,1618,jmcintire,Start,00:07:00
3236,1618,jmcintire,Success,01:01:00
3237,1619,ymoses,Start,00:09:00
3238,1619,ymoses,Success,00:15:00
3239,1620,vearleen,Start,00:05:00
3240,1620,vearleen,Failure,00:37:00
3241,1621,ymoses,Start,00:11:00
3242,1621,ymoses,Success,01:08:00
3243,1622,abarnes,Start,00:15:00
3244,1622,abarnes,Failure,01:08:00
3245,1623,kmullins,Start,00:03:00
3246,1623,kmullins,Success,00:09:00
3247,1624,hbethann,Start,00:03:00
3248,1624,hbethann,Success,00:20:00
3249,1625,cfry,Start,00:06:00
3250,1625,cfry,Success,00:45:00
3251,1626,lmackey,Start,00:14:00
3252,1626,lmackey,Success,00:50:00
3253,1627,fkaiser,Start,00:03:00
3254,1627,fkaiser,Success,00:43:00
3255,1628,mgarner,Start,00:08:00
3256,1628,mgarner,Success,01:07:00
3257,1629,abarnes,Start,00:17:00
3258,1629,abarnes,Success,00:54:00
3259,1630,aclay,Start,00:03:00
3260,1630,aclay,Success,00:55:00
3261,1631,senglish,Start,00:08:00
3262,1631,senglish,Success,00:38:00
3263,1632,jclay,Start,00:02:00
3264,1632,jclay,Success,00:40:00
3265,1633,ghickey,Start,00:09:00
3266,1633,ghickey,Success,00:51:00
3267,1634,awest,Start,00:04:00
3268,1634,awest,Success,00:34:00
3269,1635,bmelanie,Start,00:09:00
3270,1635,bmelanie,Success,00:39:00
3271,1636,rvalencia,Start,00:08:00
3272,1636,rvalencia,Failure,00:38:00
3273,1637,amccormick,Start,00:16:00
3274,1637,amccormick,Success,01:08:00
3275,1638,vearleen,Start,00:06:00
3276,1638,vearleen,Success,00:50:00
3277,1639,jclay,Start,00:15:00
3278,1639,jclay,Success,00:48:00
3279,1640,ahill,Start,00:03:00
3280,1640,ahill,Success,00:22:00
3281,1641,abowers,Start,00:12:00
3282,1641,abowers,Success,01:05:00
3283,1642,djohns,Start,00:04:00
3284,1642,djohns,Success,00:46:00
3285,1643,jgallegos,Start,00:08:00
3286,1643,jgallegos,Success,00:54:00
3287,1644,wcary,Start,00:05:00
3288,1644,wcary,Failure,00:28:00
3289,1645,abarker,Start,00:09:00
3290,1645,abarker,Success,00:42:00
3291,1646,rmcbride,Start,00:14:00
3292,1646,rmcbride,Success,01:06:00
3293,1647,kclayton,Start,00:01:00
3294,1647,kclayton,Success,00:30:00
3295,1648,aclay,Start,00:05:00
3296,1648,aclay,Success,01:04:00
3297,1649,cchoi,Start,00:01:00
3298,1649,cchoi,Failure,00:12:00
3299,1650,mfuentes,Start,00:01:00
3300,1650,mfuentes,Failure,00:21:00
3301,1651,lhorn,Start,00:08:00
3302,1651,lhorn,Success,00:24:00
3303,1652,awest,Start,00:01:00
3304,1652,awest,Success,00:44:00
3305,1653,jgallegos,Start,00:05:00
3306,1653,jgallegos,Failure,00:57:00
3307,1654,ahill,Start,00:03:00
3308,1654,ahill,Success,00:16:00
3309,1655,jclay,Start,00:07:00
3310,1655,jclay,Success,00:39:00
3311,1656,jgallegos,Start,00:04:00
3312,1656,jgallegos,Success,01:03:00
3313,1657,rvalencia,Start,00:13:00
3314,1657,rvalencia,Success,00:33:00
3315,1658,bmcfarland,Start,00:17:00
3316,1658,bmcfarland,Success,01:10:00
3317,1659,cfry,Start,00:02:00
3318,1659,cfry,Success,00:36:00
3319,1660,lhorn,Start,00:08:00
3320,1660,lhorn,Success,00:51:00
3321,1661,jmcintire,Start,00:09:00
3322,1661,jmcintire,Failure,00:24:00
3323,1662,mfuentes,Start,00:14:00
3324,1662,mfuentes,Failure,01:02:00
3325,1663,mgarner,Start,00:05:00
3326,1663,mgarner,Success,00:44:00
3327,1664,kshannon,Start,00:05:00
3328,1664,kshannon,Success,00:39:00
3329,1665,mmullen,Start,00:02:00
3330,1665,mmullen,Success,00:20:00
3331,1666,jwagoner,Start,00:04:00
3332,1666,jwagoner,Failure,00:15:00
3333,1667,fkaiser,Start,00:06:00
3334,1667,fkaiser,Success,00:56:00
3335,1668,cchoi,Start,00:06:00
3336,1668,cchoi,Failure,00:18:00
3337,1669,mgarner,Start,00:13:00
3338,1669,mgarner,Success,01:03:00
3339,1670,gwade,Start,00:16:00
3340,1670,gwade,Success,00:39:00
3341,1671,jclay,Start,00:23:00
3342,1671,jclay,Success,00:37:00
3343,1672,ghickey,Start,00:08:00
3344,1672,ghickey,Success,01:06:00
3345,1673,lhorn,Start,00:08:00
3346,1673,lhorn,Success,00:58:00
3347,1674,ahill,Start,00:12:00
3348,1674,ahill,Success,00:37:00
3349,1675,cmurphy,Start,00:07:00
3350,1675,cmurphy,Success,00:35:00
3351,1676,mgarner,Start,00:03:00
3352,1676,mgarner,Success,00:14:00
3353,1677,abarnes,Start,00:08:00
3354,1677,abarnes,Success,00:17:00
3355,1678,abarker,Start,00:06:00
3356,1678,abarker,Success,00:52:00
3357,1679,bmcfarland,Start,00:09:00
3358,1679,bmcfarland,Success,00:36:00
3359,1680,cgamble,Start,00:03:00
3360,1680,cgamble,Failure,00:20:00
3361,1681,kshannon,Start,00:07:00
3362,1681,kshannon,Success,00:32:00
3363,1682,lthayer,Start,00:06:00
3364,1682,lthayer,Success,01:00:00
3365,1683,bleonard,Start,00:09:00
3366,1683,bleonard,Success,00:56:00
3367,1684,jgallegos,Start,00:10:00
3368,1684,jgallegos,Success,00:59:00
3369,1685,lmackey,Start,00:06:00
3370,1685,lmackey,Success,00:48:00
3371,1686,abowers,Start,00:05:00
3372,1686,abowers,Success,00:16:00
3373,1687,senglish,Start,00:13:00
3374,1687,senglish,Success,00:28:00
3375,1688,ahill,Start,00:15:00
3376,1688,ahill,Failure,00:48:00
3377,1689,dkaplan,Start,00:23:00
3378,1689,dkaplan,Success,01:14:00
3379,1690,ahill,Start,00:06:00
3380,1690,ahill,Failure,01:00:00
3381,1691,lthayer,Start,00:04:00
3382,1691,lthayer,Failure,00:53:00
3383,1692,lhorn,Start,00:02:00
3384,1692,lhorn,Failure,00:23:00
3385,1693,rvalencia,Start,00:03:00
3386,1693,rvalencia,Success,00:15:00
3387,1694,alee,Start,00:07:00
3388,1694,alee,Success,00:19:00
3389,1695,lcardiga,Start,00:15:00
3390,1695,lcardiga,Success,00:28:00
3391,1696,ahill,Start,00:04:00
3392,1696,ahill,Failure,01:03:00
3393,1697,cmurphy,Start,00:01:00
3394,1697,cmurphy,Failure,00:30:00
3395,1698,bleonard,Start,00:04:00
3396,1698,bleonard,Failure,00:45:00
3397,1699,hbethann,Start,00:06:00
3398,1699,hbethann,Failure,00:44:00
3399,1700,lmackey,Start,00:09:00
3400,1700,lmackey,Success,00:59:00
3401,1701,kclayton,Start,00:16:00
3402,1701,kclayton,Success,00:31:00
3403,1702,rmcbride,Start,00:23:00
3404,1702,rmcbride,Success,01:17:00
3405,1703,mgarner,Start,00:02:00
3406,1703,mgarner,Success,00:32:00
3407,1704,fhiedi,Start,00:06:00
3408,1704,fhiedi,Success,00:54:00
3409,1705,bcameron,Start,00:01:00
3410,1705,bcameron,Success,00:09:00
3411,1706,hbethann,Start,00:03:00
3412,1706,hbethann,Success,00:27:00
3413,1707,gwade,Start,00:06:00
3414,1707,gwade,Failure,00:42:00
3415,1708,ghickey,Start,00:13:00
3416,1708,ghickey,Success,00:35:00
3417,1709,lthayer,Start,00:05:00
3418,1709,lthayer,Success,00:10:00
3419,1710,alee,Start,00:05:00
3420,1710,alee,Success,00:39:00
3421,1711,jclay,Start,00:14:00
3422,1711,jclay,Success,00:57:00
3423,1712,jgallegos,Start,00:08:00
3424,1712,jgallegos,Success,00:39:00
3425,1713,bcameron,Start,00:04:00
3426,1713,bcameron,Failure,00:58:00
3427,1714,mmullen,Start,00:05:00
3428,1714,mmullen,Success,01:01:00
3429,1715,lthayer,Start,00:02:00
3430,1715,lthayer,Success,00:38:00
3431,1716,elawson,Start,00:06:00
3432,1716,elawson,Success,00:44:00
3433,1717,mfuentes,Start,00:13:00
3434,1717,mfuentes,Failure,00:43:00
3435,1718,djohns,Start,00:03:00
3436,1718,djohns,Success,00:31:00
3437,1719,rmcbride,Start,00:02:00
3438,1719,rmcbride,Failure,00:24:00
3439,1720,mgarner,Start,00:06:00
3440,1720,mgarner,Success,00:17:00
3441,1721,mpierce,Start,00:15:00
3442,1721,mpierce,Failure,00:53:00
3443,1722,mgarner,Start,00:07:00
3444,1722,mgarner,Failure,00:28:00
3445,1723,fhiedi,Start,00:10:00
3446,1723,fhiedi,Success,01:00:00
3447,1724,rlarson,Start,00:19:00
3448,1724,rlarson,Success,00:26:00
3449,1725,dwaller,Start,00:22:00
3450,1725,dwaller,Failure,00:50:00
3451,1726,alee,Start,00:07:00
3452,1726,alee,Failure,00:37:00
3453,1727,mpierce,Start,00:14:00
3454,1727,mpierce,Success,00:44:00
3455,1728,ymoses,Start,00:01:00
3456,1728,ymoses,Success,00:19:00
3457,1729,cchoi,Start,00:04:00
3458,1729,cchoi,Failure,00:45:00
3459,1730,mfuentes,Start,00:07:00
3460,1730,mfuentes,Success,00:38:00
3461,1731,elawson,Start,00:02:00
3462,1731,elawson,Success,00:53:00
3463,1732,bmelanie,Start,00:06:00
3464,1732,bmelanie,Failure,00:28:00
3465,1733,dwalsh,Start,00:09:00
3466,1733,dwalsh,Success,00:52:00
3467,1734,rmcbride,Start,00:09:00
3468,1734,rmcbride,Success,00:54:00
3469,1735,jclay,Start,00:05:00
3470,1735,jclay,Success,00:15:00
3471,1736,rmcfarland,Start,00:06:00
3472,1736,rmcfarland,Failure,00:42:00
3473,1737,jgallegos,Start,00:07:00
3474,1737,jgallegos,Failure,00:34:00
3475,1738,kshannon,Start,00:14:00
3476,1738,kshannon,Success,00:54:00
3477,1739,dwalsh,Start,00:04:00
3478,1739,dwalsh,Success,00:22:00
3479,1740,awest,Start,00:07:00
3480,1740,awest,Success,01:05:00
3481,1741,dwaller,Start,00:05:00
3482,1741,dwaller,Success,01:01:00
3483,1742,kmullins,Start,00:02:00
3484,1742,kmullins,Success,00:40:00
3485,1743,bcameron,Start,00:03:00
3486,1743,bcameron,Success,00:23:00
3487,1744,bleonard,Start,00:01:00
3488,1744,bleonard,Success,00:53:00
3489,1745,awest,Start,00:07:00
3490,1745,awest,Success,00:31:00
3491,1746,senglish,Start,00:14:00
3492,1746,senglish,Failure,00:30:00
3493,1747,elawson,Start,00:16:00
3494,1747,elawson,Failure,01:07:00
3495,1748,dkaplan,Start,00:05:00
3496,1748,dkaplan,Success,01:03:00
3497,1749,dwalsh,Start,00:01:00
3498,1749,dwalsh,Failure,00:10:00
3499,1750,dwalsh,Start,00:03:00
3500,1750,dwalsh,Success,00:46:00
3501,1751,mpierce,Start,00:02:00
3502,1751,mpierce,Failure,00:25:00
3503,1752,senglish,Start,00:08:00
3504,1752,senglish,Failure,01:04:00
3505,1753,lthayer,Start,00:09:00
3506,1753,lthayer,Success,00:58:00
3507,1754,lhorn,Start,00:04:00
3508,1754,lhorn,Success,00:38:00
3509,1755,ghickey,Start,00:08:00
3510,1755,ghickey,Failure,00:22:00
3511,1756,rmcbride,Start,00:09:00
3512,1756,rmcbride,Failure,00:17:00
3513,1757,gwade,Start,00:07:00
3514,1757,gwade,Success,00:49:00
3515,1758,djohns,Start,00:15:00
3516,1758,djohns,Failure,00:34:00
3517,1759,rhurst,Start,00:04:00
3518,1759,rhurst,Success,01:00:00
3519,1760,dkaplan,Start,00:05:00
3520,1760,dkaplan,Failure,00:12:00
3521,1761,amccormick,Start,00:03:00
3522,1761,amccormick,Success,00:15:00
3523,1762,kmullins,Start,00:12:00
3524,1762,kmullins,Success,00:50:00
3525,1763,fhiedi,Start,00:15:00
3526,1763,fhiedi,Success,00:21:00
3527,1764,abarnes,Start,00:07:00
3528,1764,abarnes,Success,00:19:00
3529,1765,mfuentes,Start,00:09:00
3530,1765,mfuentes,Success,01:07:00
3531,1766,dkaplan,Start,00:09:00
3532,1766,dkaplan,Success,00:40:00
3533,1767,fdonovan,Start,00:02:00
3534,1767,fdonovan,Success,00:15:00
3535,1768,abarker,Start,00:08:00
3536,1768,abarker,Failure,00:20:00
3537,1769,cmurphy,Start,00:15:00
3538,1769,cmurphy,Failure,01:06:00
3539,1770,ahill,Start,00:08:00
3540,1770,ahill,Success,00:17:00
3541,1771,rmcfarland,Start,00:05:00
3542,1771,rmcfarland,Success,00:19:00
3543,1772,rvalencia,Start,00:12:00
3544,1772,rvalencia,Failure,00:31:00
3545,1773,hbethann,Start,00:07:00
3546,1773,hbethann,Success,00:35:00
3547,1774,ahill,Start,00:03:00
3548,1774,ahill,Failure,00:27:00
3549,1775,jclay,Start,00:03:00
3550,1775,jclay,Success,00:55:00
3551,1776,abarnes,Start,00:03:00
3552,1776,abarnes,Success,00:46:00
3553,1777,elawson,Start,00:08:00
3554,1777,elawson,Success,00:45:00
3555,1778,rvalencia,Start,00:15:00
3556,1778,rvalencia,Success,01:02:00
3557,1779,hbethann,Start,00:08:00
3558,1779,hbethann,Success,01:00:00
3559,1780,elawson,Start,00:08:00
3560,1780,elawson,Success,00:28:00
3561,1781,bmelanie,Start,00:17:00
3562,1781,bmelanie,Success,00:28:00
3563,1782,cchoi,Start,00:23:00
3564,1782,cchoi,Success,00:40:00
3565,1783,rhurst,Start,00:01:00
3566,1783,rhurst,Success,00:53:00
3567,1784,msandoval,Start,00:09:00
3568,1784,msandoval,Success,00:46:00
3569,1785,rmcfarland,Start,00:01:00
3570,1785,rmcfarland,Success,00:23:00
3571,1786,jclay,Start,00:09:00
3572,1786,jclay,Success,00:30:00
3573,1787,mmullen,Start,00:07:00
3574,1787,mmullen,Success,01:00:00
3575,1788,abarker,Start,00:11:00
3576,1788,abarker,Failure,01:05:00
3577,1789,rmcbride,Start,00:16:00
3578,1789,rmcbride,Success,00:27:00
3579,1790,lmackey,Start,00:08:00
3580,1790,lmackey,Success,00:41:00
3581,1791,rhurst,Start,00:09:00
3582,1791,rhurst,Success,00:59:00
3583,1792,gmcpherson,Start,00:09:00
3584,1792,gmcpherson,Failure,01:03:00
3585,1793,alee,Start,00:08:00
3586,1793,alee,Success,01:02:00
3587,1794,cgamble,Start,00:14:00
3588,1794,cgamble,Failure,00:19:00
3589,1795,gwade,Start,00:01:00
3590,1795,gwade,Success,00:40:00
3591,1796,ymoses,Start,00:05:00
3592,1796,ymoses,Success,00:24:00
3593,1797,alee,Start,00:09:00
3594,1797,alee,Success,00:51:00
3595,1798,dkaplan,Start,00:18:00
3596,1798,dkaplan,Success,01:07:00
3597,1799,kmullins,Start,00:04:00
3598,1799,kmullins,Success,00:21:00
3599,1800,jmcintire,Start,00:07:00
3600,1800,jmcintire,Failure,00:44:00
