id	peer	_date	_time	state
608	lcardiga	2022-10-13	22:08:00	2
609	lcardiga	2022-10-21	11:25:00	1
610	lcardiga	2022-10-21	12:01:00	2
611	lcardiga	2022-10-28	11:37:00	1
612	lcardiga	2022-10-28	12:19:00	2
613	lcardiga	2022-10-28	12:24:00	1
614	lcardiga	2022-10-28	12:46:00	2
615	lcardiga	2022-10-29	08:03:00	1
616	lcardiga	2022-10-29	08:23:00	2
617	lcardiga	2022-10-29	08:27:00	1
618	lcardiga	2022-10-29	09:07:00	2
619	lcardiga	2022-11-19	05:15:00	1
620	lcardiga	2022-11-19	06:00:00	2
621	lcardiga	2022-11-19	06:23:00	1
622	lcardiga	2022-11-19	07:07:00	2
623	lcardiga	2022-11-19	07:26:00	1
624	lcardiga	2022-11-19	08:03:00	2
625	lcardiga	2022-12-05	02:21:00	1
626	lcardiga	2022-12-05	02:54:00	2
627	lcardiga	2022-12-05	03:18:00	1
628	lcardiga	2022-12-05	03:48:00	2
629	lcardiga	2022-12-13	15:30:00	1
630	lcardiga	2022-12-13	16:26:00	2
631	lcardiga	2022-12-13	16:42:00	1
632	lcardiga	2022-12-13	17:15:00	2
633	lcardiga	2022-12-13	17:25:00	1
634	lcardiga	2022-12-13	17:48:00	2
635	lcardiga	2022-12-14	12:25:00	1
636	lcardiga	2022-12-14	12:52:00	2
637	lcardiga	2022-12-14	13:01:00	1
638	lcardiga	2022-12-14	13:21:00	2
639	lcardiga	2022-12-16	01:58:00	1
640	lcardiga	2022-12-16	02:23:00	2
641	lcardiga	2022-12-18	11:27:00	1
642	lcardiga	2022-12-18	12:01:00	2
643	lcardiga	2022-12-28	06:58:00	1
644	lcardiga	2022-12-28	07:39:00	2
645	lcardiga	2023-01-06	15:28:00	1
646	lcardiga	2023-01-06	16:09:00	2
647	lcardiga	2023-01-06	16:31:00	1
648	lcardiga	2023-01-06	17:14:00	2
649	lcardiga	2023-01-06	17:43:00	1
650	lcardiga	2023-01-06	18:11:00	2
651	lcardiga	2023-01-24	06:55:00	1
652	lcardiga	2023-01-24	07:17:00	2
653	lcardiga	2023-01-24	07:26:00	1
654	lcardiga	2023-01-24	08:15:00	2
655	lcardiga	2023-01-24	08:29:00	1
656	lcardiga	2023-01-24	09:07:00	2
657	lcardiga	2023-02-03	09:44:00	1
658	lcardiga	2023-02-03	10:09:00	2
659	lcardiga	2023-02-04	13:32:00	1
660	lcardiga	2023-02-04	14:02:00	2
661	lcardiga	2023-02-04	14:21:00	1
662	lcardiga	2023-02-04	14:53:00	2
663	lcardiga	2023-02-18	06:00:00	1
664	lcardiga	2023-02-18	06:40:00	2
665	lcardiga	2023-02-18	06:43:00	1
666	lcardiga	2023-02-18	07:36:00	2
667	lcardiga	2023-02-18	07:58:00	1
668	lcardiga	2023-02-18	08:37:00	2
669	lcardiga	2023-02-21	00:43:00	1
670	lcardiga	2023-02-21	01:19:00	2
671	lcardiga	2023-02-21	01:45:00	1
672	lcardiga	2023-02-21	02:10:00	2
673	lcardiga	2023-02-26	03:39:00	1
674	lcardiga	2023-02-26	04:14:00	2
675	lcardiga	2023-03-01	05:49:00	1
676	lcardiga	2023-03-01	06:48:00	2
677	lcardiga	2023-03-24	18:56:00	1
678	lcardiga	2023-03-24	19:17:00	2
679	lcardiga	2023-03-24	19:38:00	1
680	lcardiga	2023-03-24	19:58:00	2
681	lcardiga	2023-03-24	20:26:00	1
682	lcardiga	2023-03-24	21:07:00	2
683	lcardiga	2023-03-25	07:55:00	1
684	lcardiga	2023-03-25	08:50:00	2
685	lcardiga	2023-03-25	08:55:00	1
686	lcardiga	2023-03-25	09:37:00	2
687	lcardiga	2023-04-05	08:46:00	1
688	lcardiga	2023-04-05	09:36:00	2
689	lcardiga	2023-04-11	06:29:00	1
690	lcardiga	2023-04-11	07:08:00	2
691	lcardiga	2023-04-11	07:25:00	1
692	lcardiga	2023-04-11	08:14:00	2
693	lcardiga	2023-04-19	18:07:00	1
694	lcardiga	2023-04-19	18:28:00	2
695	lcardiga	2023-04-19	18:30:00	1
696	lcardiga	2023-04-19	19:06:00	2
697	lcardiga	2023-04-30	02:32:00	1
698	lcardiga	2023-04-30	03:09:00	2
699	lcardiga	2023-04-30	03:32:00	1
700	lcardiga	2023-04-30	04:11:00	2
701	lcardiga	2023-05-05	01:40:00	1
702	lcardiga	2023-05-05	02:22:00	2
703	lcardiga	2023-05-05	02:47:00	1
704	lcardiga	2023-05-05	03:21:00	2
705	lcardiga	2023-05-05	03:33:00	1
706	lcardiga	2023-05-05	04:03:00	2
707	lcardiga	2023-05-11	09:35:00	1
708	lcardiga	2023-05-11	10:20:00	2
709	lcardiga	2023-05-11	10:22:00	1
710	lcardiga	2023-05-11	10:52:00	2
711	lcardiga	2023-05-11	11:13:00	1
712	lcardiga	2023-05-11	11:50:00	2
713	lcardiga	2023-05-16	02:34:00	1
714	lcardiga	2023-05-16	03:18:00	2
715	lcardiga	2023-05-18	08:52:00	1
716	lcardiga	2023-05-18	09:35:00	2
717	lcardiga	2023-05-18	09:53:00	1
718	lcardiga	2023-05-18	10:13:00	2
719	lcardiga	2023-05-18	10:35:00	1
720	lcardiga	2023-05-18	11:07:00	2
721	lcardiga	2023-05-20	18:51:00	1
722	lcardiga	2023-05-20	19:43:00	2
723	lcardiga	2023-05-22	06:44:00	1
724	lcardiga	2023-05-22	07:04:00	2
725	lcardiga	2023-05-22	07:24:00	1
726	lcardiga	2023-05-22	07:49:00	2
727	lcardiga	2023-05-22	08:13:00	1
728	lcardiga	2023-05-22	09:06:00	2
729	lcardiga	2023-05-26	06:23:00	1
730	lcardiga	2023-05-26	06:47:00	2
731	lcardiga	2023-05-26	07:10:00	1
732	lcardiga	2023-05-26	07:39:00	2
733	lcardiga	2023-05-26	07:56:00	1
734	lcardiga	2023-05-26	08:26:00	2
735	lcardiga	2023-06-01	19:07:00	1
736	lcardiga	2023-06-01	19:50:00	2
737	lcardiga	2023-06-01	19:59:00	1
738	lcardiga	2023-06-01	20:50:00	2
739	lcardiga	2023-06-01	21:02:00	1
740	lcardiga	2023-06-01	21:58:00	2
741	lcardiga	2023-06-04	02:35:00	1
742	lcardiga	2023-06-04	03:09:00	2
743	lcardiga	2023-06-04	03:29:00	1
744	lcardiga	2023-06-04	04:09:00	2
745	lcardiga	2023-06-06	09:53:00	1
746	lcardiga	2023-06-06	10:47:00	2
747	lcardiga	2023-06-06	10:59:00	1
748	lcardiga	2023-06-06	11:58:00	2
749	lcardiga	2023-06-06	11:59:00	1
750	lcardiga	2023-06-06	12:52:00	2
751	lcardiga	2023-06-13	08:08:00	1
752	lcardiga	2023-06-13	09:01:00	2
753	lcardiga	2023-06-13	09:14:00	1
754	lcardiga	2023-06-13	09:42:00	2
755	lcardiga	2023-07-15	06:05:00	1
756	lcardiga	2023-07-15	06:54:00	2
757	lcardiga	2023-07-15	07:18:00	1
758	lcardiga	2023-07-15	08:09:00	2
759	lcardiga	2023-07-15	08:37:00	1
760	lcardiga	2023-07-15	09:33:00	2
761	lcardiga	2023-07-26	03:37:00	1
762	lcardiga	2023-07-26	04:14:00	2
763	lcardiga	2023-07-26	04:35:00	1
764	lcardiga	2023-07-26	05:22:00	2
765	lcardiga	2023-07-28	17:38:00	1
766	lcardiga	2023-07-28	18:19:00	2
767	lcardiga	2023-07-28	18:37:00	1
768	lcardiga	2023-07-28	19:23:00	2
769	lcardiga	2023-08-02	05:44:00	1
770	lcardiga	2023-08-02	06:23:00	2
771	lcardiga	2023-08-02	06:29:00	1
772	lcardiga	2023-08-02	07:17:00	2
773	lcardiga	2023-08-02	07:35:00	1
774	lcardiga	2023-08-02	08:21:00	2
775	lcardiga	2023-08-03	19:16:00	1
776	lcardiga	2023-08-03	20:02:00	2
777	lcardiga	2023-08-04	09:56:00	1
778	lcardiga	2023-08-04	10:48:00	2
779	lcardiga	2023-08-14	13:13:00	1
780	lcardiga	2023-08-14	13:43:00	2
781	lcardiga	2023-08-15	16:46:00	1
782	lcardiga	2023-08-15	17:26:00	2
783	lcardiga	2023-08-15	17:45:00	1
784	lcardiga	2023-08-15	18:32:00	2
785	lcardiga	2023-08-15	18:55:00	1
786	lcardiga	2023-08-15	19:20:00	2
787	lcardiga	2023-08-16	05:54:00	1
788	lcardiga	2023-08-16	06:46:00	2
789	lcardiga	2023-08-16	06:52:00	1
790	lcardiga	2023-08-16	07:16:00	2
791	lcardiga	2023-08-19	17:13:00	1
792	lcardiga	2023-08-19	17:54:00	2
793	lcardiga	2023-08-20	02:43:00	1
794	lcardiga	2023-08-20	03:19:00	2
795	lcardiga	2023-08-26	13:49:00	1
796	lcardiga	2023-08-26	14:10:00	2
797	lcardiga	2023-08-26	14:32:00	1
798	lcardiga	2023-08-26	15:06:00	2
799	lcardiga	2023-08-26	15:15:00	1
800	lcardiga	2023-08-26	15:50:00	2
801	vearleen	2022-01-02	19:39:00	1
802	vearleen	2022-01-02	20:03:00	2
803	vearleen	2022-01-02	20:09:00	1
804	vearleen	2022-01-02	20:32:00	2
805	vearleen	2022-01-03	13:37:00	1
806	vearleen	2022-01-03	14:20:00	2
807	vearleen	2022-01-06	00:55:00	1
808	vearleen	2022-01-06	01:49:00	2
809	vearleen	2022-01-06	02:05:00	1
810	vearleen	2022-01-06	02:59:00	2
811	vearleen	2022-01-16	16:24:00	1
812	vearleen	2022-01-16	17:06:00	2
813	vearleen	2022-01-16	17:32:00	1
814	vearleen	2022-01-16	18:31:00	2
815	vearleen	2022-01-16	18:48:00	1
816	vearleen	2022-01-16	19:37:00	2
817	vearleen	2022-01-18	03:17:00	1
818	vearleen	2022-01-18	04:12:00	2
819	vearleen	2022-01-18	04:39:00	1
820	vearleen	2022-01-18	05:25:00	2
821	vearleen	2022-01-18	05:46:00	1
822	vearleen	2022-01-18	06:16:00	2
823	vearleen	2022-02-04	05:40:00	1
824	vearleen	2022-02-04	06:08:00	2
825	vearleen	2022-02-14	10:08:00	1
826	vearleen	2022-02-14	10:45:00	2
827	vearleen	2022-02-14	11:05:00	1
828	vearleen	2022-02-14	11:26:00	2
829	vearleen	2022-02-14	11:41:00	1
830	vearleen	2022-02-14	12:32:00	2
831	vearleen	2022-02-15	16:56:00	1
832	vearleen	2022-02-15	17:29:00	2
833	vearleen	2022-02-22	11:10:00	1
834	vearleen	2022-02-22	11:30:00	2
835	vearleen	2022-02-22	11:38:00	1
836	vearleen	2022-02-22	12:11:00	2
837	vearleen	2022-02-28	11:16:00	1
838	vearleen	2022-02-28	11:51:00	2
839	vearleen	2022-02-28	11:59:00	1
840	vearleen	2022-02-28	12:40:00	2
841	vearleen	2022-02-28	13:05:00	1
842	vearleen	2022-02-28	13:37:00	2
843	vearleen	2022-03-04	04:15:00	1
844	vearleen	2022-03-04	05:10:00	2
845	vearleen	2022-03-06	04:22:00	1
846	vearleen	2022-03-06	04:58:00	2
847	vearleen	2022-03-06	05:14:00	1
848	vearleen	2022-03-06	05:44:00	2
849	vearleen	2022-03-08	08:16:00	1
850	vearleen	2022-03-08	08:55:00	2
851	vearleen	2022-03-08	09:08:00	1
852	vearleen	2022-03-08	09:46:00	2
853	vearleen	2022-03-08	09:53:00	1
854	vearleen	2022-03-08	10:31:00	2
855	vearleen	2022-03-11	17:51:00	1
856	vearleen	2022-03-11	18:11:00	2
857	vearleen	2022-03-11	18:15:00	1
858	vearleen	2022-03-11	18:55:00	2
859	vearleen	2022-03-14	06:30:00	1
860	vearleen	2022-03-14	07:01:00	2
861	vearleen	2022-03-19	00:38:00	1
862	vearleen	2022-03-19	01:34:00	2
863	vearleen	2022-03-19	01:36:00	1
864	vearleen	2022-03-19	02:17:00	2
865	vearleen	2022-03-21	01:24:00	1
866	vearleen	2022-03-21	02:10:00	2
867	vearleen	2022-03-28	02:00:00	1
868	vearleen	2022-03-28	02:34:00	2
869	vearleen	2022-03-28	02:36:00	1
870	vearleen	2022-03-28	03:19:00	2
871	vearleen	2022-04-09	06:19:00	1
872	vearleen	2022-04-09	06:59:00	2
873	vearleen	2022-04-09	07:08:00	1
874	vearleen	2022-04-09	07:52:00	2
875	vearleen	2022-04-13	18:01:00	1
876	vearleen	2022-04-13	18:42:00	2
877	vearleen	2022-04-14	16:59:00	1
878	vearleen	2022-04-14	17:30:00	2
879	vearleen	2022-04-14	17:51:00	1
880	vearleen	2022-04-14	18:44:00	2
881	vearleen	2022-04-16	16:36:00	1
882	vearleen	2022-04-16	17:29:00	2
883	vearleen	2022-04-16	17:47:00	1
884	vearleen	2022-04-16	18:18:00	2
885	vearleen	2022-04-24	19:55:00	1
886	vearleen	2022-04-24	20:29:00	2
887	vearleen	2022-04-27	00:47:00	1
888	vearleen	2022-04-27	01:23:00	2
889	vearleen	2022-04-27	01:25:00	1
890	vearleen	2022-04-27	02:02:00	2
891	vearleen	2022-04-27	02:10:00	1
892	vearleen	2022-04-27	03:02:00	2
893	vearleen	2022-05-06	11:24:00	1
894	vearleen	2022-05-06	11:51:00	2
895	vearleen	2022-05-07	04:40:00	1
896	vearleen	2022-05-07	05:29:00	2
897	vearleen	2022-05-07	05:57:00	1
898	vearleen	2022-05-07	06:20:00	2
899	vearleen	2022-05-13	03:04:00	1
900	vearleen	2022-05-13	03:28:00	2
901	vearleen	2022-05-13	03:54:00	1
902	vearleen	2022-05-13	04:29:00	2
903	vearleen	2022-05-25	15:25:00	1
904	vearleen	2022-05-25	15:58:00	2
905	vearleen	2022-05-25	15:59:00	1
906	vearleen	2022-05-25	16:30:00	2
907	vearleen	2022-05-30	07:23:00	1
908	vearleen	2022-05-30	07:58:00	2
909	vearleen	2022-06-15	20:10:00	1
910	vearleen	2022-06-15	20:41:00	2
911	vearleen	2022-06-16	08:57:00	1
912	vearleen	2022-06-16	09:42:00	2
913	vearleen	2022-06-16	10:11:00	1
914	vearleen	2022-06-16	10:33:00	2
915	vearleen	2022-06-22	19:16:00	1
916	vearleen	2022-06-22	19:46:00	2
917	vearleen	2022-06-22	19:52:00	1
918	vearleen	2022-06-22	20:15:00	2
919	vearleen	2022-07-06	19:04:00	1
920	vearleen	2022-07-06	19:37:00	2
921	vearleen	2022-07-06	19:51:00	1
922	vearleen	2022-07-06	20:28:00	2
923	vearleen	2022-07-06	20:48:00	1
924	vearleen	2022-07-06	21:22:00	2
925	vearleen	2022-07-31	17:03:00	1
926	vearleen	2022-07-31	17:51:00	2
927	vearleen	2022-07-31	18:20:00	1
928	vearleen	2022-07-31	18:41:00	2
929	vearleen	2022-08-07	11:10:00	1
930	vearleen	2022-08-07	11:39:00	2
931	vearleen	2022-08-07	12:00:00	1
932	vearleen	2022-08-07	12:44:00	2
933	vearleen	2022-08-07	13:03:00	1
934	vearleen	2022-08-07	13:39:00	2
935	vearleen	2022-08-15	09:36:00	1
936	vearleen	2022-08-15	10:11:00	2
937	vearleen	2022-08-15	10:36:00	1
938	vearleen	2022-08-15	11:06:00	2
939	vearleen	2022-08-15	11:11:00	1
940	vearleen	2022-08-15	11:50:00	2
941	vearleen	2022-08-18	20:05:00	1
942	vearleen	2022-08-18	20:50:00	2
943	vearleen	2022-08-18	20:53:00	1
944	vearleen	2022-08-18	21:34:00	2
945	vearleen	2022-08-18	21:35:00	1
946	vearleen	2022-08-18	22:17:00	2
947	vearleen	2022-08-21	20:12:00	1
948	vearleen	2022-08-21	21:09:00	2
949	vearleen	2022-08-21	21:34:00	1
950	vearleen	2022-08-21	21:54:00	2
951	vearleen	2022-08-21	22:20:00	1
952	vearleen	2022-08-21	23:04:00	2
953	vearleen	2022-09-06	04:55:00	1
954	vearleen	2022-09-06	05:18:00	2
955	vearleen	2022-09-06	05:23:00	1
956	vearleen	2022-09-06	05:47:00	2
957	vearleen	2022-09-06	06:08:00	1
958	vearleen	2022-09-06	07:00:00	2
959	vearleen	2022-09-09	12:36:00	1
960	vearleen	2022-09-09	13:04:00	2
961	vearleen	2022-09-09	13:30:00	1
962	vearleen	2022-09-09	14:10:00	2
963	vearleen	2022-09-09	14:37:00	1
964	vearleen	2022-09-09	15:15:00	2
965	vearleen	2022-09-17	02:18:00	1
966	vearleen	2022-09-17	02:42:00	2
967	vearleen	2022-09-17	02:59:00	1
968	vearleen	2022-09-17	03:44:00	2
969	vearleen	2022-09-17	03:57:00	1
970	vearleen	2022-09-17	04:50:00	2
971	vearleen	2022-09-25	10:42:00	1
972	vearleen	2022-09-25	11:31:00	2
973	vearleen	2022-09-25	11:53:00	1
974	vearleen	2022-09-25	12:14:00	2
975	vearleen	2022-09-25	12:43:00	1
976	vearleen	2022-09-25	13:14:00	2
977	vearleen	2022-09-30	11:43:00	1
978	vearleen	2022-09-30	12:27:00	2
979	vearleen	2022-09-30	12:48:00	1
980	vearleen	2022-09-30	13:40:00	2
981	vearleen	2022-10-04	00:43:00	1
982	vearleen	2022-10-04	01:38:00	2
983	vearleen	2022-10-13	06:20:00	1
984	vearleen	2022-10-13	07:12:00	2
985	vearleen	2022-10-13	07:35:00	1
986	vearleen	2022-10-13	08:25:00	2
987	vearleen	2022-10-16	11:04:00	1
988	vearleen	2022-10-16	11:25:00	2
989	vearleen	2022-10-17	16:56:00	1
990	vearleen	2022-10-17	17:50:00	2
991	vearleen	2022-10-17	18:07:00	1
992	vearleen	2022-10-17	18:33:00	2
993	vearleen	2022-11-08	05:19:00	1
994	vearleen	2022-11-08	06:05:00	2
995	vearleen	2022-11-12	19:02:00	1
996	vearleen	2022-11-12	19:59:00	2
997	vearleen	2022-11-13	19:25:00	1
998	vearleen	2022-11-13	20:13:00	2
999	vearleen	2022-11-15	08:47:00	1
1000	vearleen	2022-11-15	09:35:00	2
1001	vearleen	2022-11-24	04:22:00	1
1002	vearleen	2022-11-24	05:14:00	2
1003	vearleen	2022-11-24	05:41:00	1
1004	vearleen	2022-11-24	06:22:00	2
1005	vearleen	2022-11-24	06:48:00	1
1006	vearleen	2022-11-24	07:17:00	2
1007	vearleen	2022-11-28	03:57:00	1
1008	vearleen	2022-11-28	04:33:00	2
1009	vearleen	2022-11-28	05:02:00	1
1010	vearleen	2022-11-28	05:48:00	2
1011	vearleen	2022-12-03	03:10:00	1
1012	vearleen	2022-12-03	03:51:00	2
1013	vearleen	2022-12-03	04:18:00	1
1014	vearleen	2022-12-03	05:10:00	2
1015	vearleen	2022-12-03	05:21:00	1
1016	vearleen	2022-12-03	05:48:00	2
1017	vearleen	2022-12-06	09:32:00	1
1018	vearleen	2022-12-06	10:00:00	2
1019	vearleen	2022-12-06	10:20:00	1
1020	vearleen	2022-12-06	10:47:00	2
1021	vearleen	2022-12-06	10:58:00	1
1022	vearleen	2022-12-06	11:48:00	2
1023	vearleen	2022-12-14	08:12:00	1
1024	vearleen	2022-12-14	09:05:00	2
1025	vearleen	2022-12-14	09:33:00	1
1026	vearleen	2022-12-14	10:30:00	2
1027	vearleen	2022-12-14	10:32:00	1
1028	vearleen	2022-12-14	11:22:00	2
1029	vearleen	2022-12-19	18:23:00	1
1030	vearleen	2022-12-19	18:56:00	2
1031	vearleen	2022-12-19	19:12:00	1
1032	vearleen	2022-12-19	20:04:00	2
1033	vearleen	2023-01-04	07:43:00	1
1034	vearleen	2023-01-04	08:33:00	2
1035	vearleen	2023-01-04	08:56:00	1
1036	vearleen	2023-01-04	09:43:00	2
1037	vearleen	2023-01-04	09:51:00	1
1038	vearleen	2023-01-04	10:27:00	2
1039	vearleen	2023-01-06	03:19:00	1
1040	vearleen	2023-01-06	04:07:00	2
1041	vearleen	2023-01-06	04:11:00	1
1042	vearleen	2023-01-06	04:32:00	2
1043	vearleen	2023-01-06	04:37:00	1
1044	vearleen	2023-01-06	05:28:00	2
1045	vearleen	2023-01-07	07:48:00	1
1046	vearleen	2023-01-07	08:30:00	2
1047	vearleen	2023-01-07	08:45:00	1
1048	vearleen	2023-01-07	09:08:00	2
1049	vearleen	2023-01-21	03:53:00	1
1050	vearleen	2023-01-21	04:13:00	2
1051	vearleen	2023-01-25	03:23:00	1
1052	vearleen	2023-01-25	04:17:00	2
1053	vearleen	2023-01-25	04:23:00	1
1054	vearleen	2023-01-25	04:46:00	2
1055	vearleen	2023-02-04	01:09:00	1
1056	vearleen	2023-02-04	01:46:00	2
1057	vearleen	2023-02-14	01:24:00	1
1058	vearleen	2023-02-14	01:47:00	2
1059	vearleen	2023-02-17	17:06:00	1
1060	vearleen	2023-02-17	17:29:00	2
1061	vearleen	2023-03-06	01:36:00	1
1062	vearleen	2023-03-06	02:05:00	2
1063	vearleen	2023-03-06	02:07:00	1
1064	vearleen	2023-03-06	02:52:00	2
1065	vearleen	2023-03-14	15:43:00	1
1066	vearleen	2023-03-14	16:30:00	2
1067	vearleen	2023-03-14	16:44:00	1
1068	vearleen	2023-03-14	17:21:00	2
1069	vearleen	2023-03-14	17:29:00	1
1070	vearleen	2023-03-14	17:56:00	2
1071	vearleen	2023-03-23	17:35:00	1
1072	vearleen	2023-03-23	17:59:00	2
1073	vearleen	2023-03-23	18:24:00	1
1074	vearleen	2023-03-23	19:11:00	2
1075	vearleen	2023-03-23	19:33:00	1
1076	vearleen	2023-03-23	20:12:00	2
1077	vearleen	2023-03-26	12:26:00	1
1078	vearleen	2023-03-26	13:06:00	2
1079	vearleen	2023-04-11	05:15:00	1
1080	vearleen	2023-04-11	05:57:00	2
1081	vearleen	2023-04-11	05:59:00	1
1082	vearleen	2023-04-11	06:54:00	2
1083	vearleen	2023-05-06	12:55:00	1
1084	vearleen	2023-05-06	13:50:00	2
1085	vearleen	2023-05-06	14:11:00	1
1086	vearleen	2023-05-06	15:09:00	2
1087	vearleen	2023-05-06	15:26:00	1
1088	vearleen	2023-05-06	15:47:00	2
1089	vearleen	2023-05-17	03:44:00	1
1090	vearleen	2023-05-17	04:06:00	2
1091	vearleen	2023-05-23	08:28:00	1
1092	vearleen	2023-05-23	08:56:00	2
1093	vearleen	2023-05-23	09:01:00	1
1094	vearleen	2023-05-23	09:54:00	2
1095	vearleen	2023-05-26	15:22:00	1
1096	vearleen	2023-05-26	16:05:00	2
1097	vearleen	2023-06-09	08:12:00	1
1098	vearleen	2023-06-09	08:59:00	2
1099	vearleen	2023-06-10	07:03:00	1
1100	vearleen	2023-06-10	07:37:00	2
1101	vearleen	2023-06-11	12:33:00	1
1102	vearleen	2023-06-11	13:24:00	2
1103	vearleen	2023-06-11	13:33:00	1
1104	vearleen	2023-06-11	14:21:00	2
1105	vearleen	2023-06-11	14:23:00	1
1106	vearleen	2023-06-11	15:14:00	2
1107	vearleen	2023-06-12	07:14:00	1
1108	vearleen	2023-06-12	08:07:00	2
1109	vearleen	2023-06-12	08:15:00	1
1110	vearleen	2023-06-12	08:41:00	2
1111	vearleen	2023-06-23	06:06:00	1
1112	vearleen	2023-06-23	07:02:00	2
1113	vearleen	2023-06-23	07:08:00	1
1114	vearleen	2023-06-23	07:44:00	2
1115	vearleen	2023-06-23	07:56:00	1
1116	vearleen	2023-06-23	08:36:00	2
1117	vearleen	2023-06-24	10:21:00	1
1118	vearleen	2023-06-24	11:12:00	2
1119	vearleen	2023-06-30	15:19:00	1
1120	vearleen	2023-06-30	15:58:00	2
1121	vearleen	2023-06-30	16:22:00	1
1122	vearleen	2023-06-30	16:49:00	2
1123	vearleen	2023-07-04	15:31:00	1
1124	vearleen	2023-07-04	15:55:00	2
1125	vearleen	2023-07-04	16:10:00	1
1126	vearleen	2023-07-04	16:35:00	2
1127	vearleen	2023-07-13	03:56:00	1
1128	vearleen	2023-07-13	04:55:00	2
1129	vearleen	2023-07-18	03:21:00	1
1130	vearleen	2023-07-18	04:03:00	2
1131	vearleen	2023-07-18	04:30:00	1
1132	vearleen	2023-07-18	05:25:00	2
1133	vearleen	2023-07-18	05:41:00	1
1134	vearleen	2023-07-18	06:17:00	2
1135	vearleen	2023-07-30	06:32:00	1
1136	vearleen	2023-07-30	07:07:00	2
1137	vearleen	2023-07-30	07:27:00	1
1138	vearleen	2023-07-30	07:49:00	2
1139	vearleen	2023-07-30	08:07:00	1
1140	vearleen	2023-07-30	08:32:00	2
1141	vearleen	2023-07-31	12:18:00	1
1142	vearleen	2023-07-31	13:08:00	2
1143	vearleen	2023-07-31	13:17:00	1
1144	vearleen	2023-07-31	13:44:00	2
1145	vearleen	2023-07-31	13:56:00	1
1146	vearleen	2023-07-31	14:36:00	2
1147	vearleen	2023-08-01	18:45:00	1
1148	vearleen	2023-08-01	19:32:00	2
1149	vearleen	2023-08-01	19:57:00	1
1150	vearleen	2023-08-01	20:29:00	2
1151	vearleen	2023-08-10	08:46:00	1
1152	vearleen	2023-08-10	09:06:00	2
1153	vearleen	2023-08-10	09:14:00	1
1154	vearleen	2023-08-10	09:34:00	2
1155	vearleen	2023-08-10	09:55:00	1
1156	vearleen	2023-08-10	10:19:00	2
1157	vearleen	2023-08-12	20:07:00	1
1158	vearleen	2023-08-12	20:47:00	2
1159	vearleen	2023-08-12	21:02:00	1
1160	vearleen	2023-08-12	21:23:00	2
1161	vearleen	2023-08-16	03:53:00	1
1162	vearleen	2023-08-16	04:32:00	2
1163	vearleen	2023-08-16	04:49:00	1
1164	vearleen	2023-08-16	05:44:00	2
1165	vearleen	2023-08-16	06:12:00	1
1166	vearleen	2023-08-16	07:06:00	2
1167	vearleen	2023-08-31	11:22:00	1
1168	vearleen	2023-08-31	12:07:00	2
1169	hbethann	2022-01-04	04:29:00	1
1170	hbethann	2022-01-04	05:19:00	2
1171	hbethann	2022-01-04	05:36:00	1
1172	hbethann	2022-01-04	06:34:00	2
1173	hbethann	2022-01-04	06:35:00	1
1174	hbethann	2022-01-04	07:08:00	2
1175	hbethann	2022-01-13	10:19:00	1
1176	hbethann	2022-01-13	11:08:00	2
1177	hbethann	2022-01-13	11:14:00	1
1178	hbethann	2022-01-13	11:34:00	2
1179	hbethann	2022-01-13	12:01:00	1
1180	hbethann	2022-01-13	12:29:00	2
1181	hbethann	2022-01-20	19:26:00	1
1182	hbethann	2022-01-20	20:00:00	2
1183	hbethann	2022-01-20	20:08:00	1
1184	hbethann	2022-01-20	20:29:00	2
1185	hbethann	2022-02-05	11:42:00	1
1186	hbethann	2022-02-05	12:17:00	2
1187	hbethann	2022-02-09	12:30:00	1
1188	hbethann	2022-02-09	13:03:00	2
1189	hbethann	2022-02-09	13:05:00	1
1190	hbethann	2022-02-09	13:49:00	2
1191	hbethann	2022-02-09	14:14:00	1
1192	hbethann	2022-02-09	14:56:00	2
1193	hbethann	2022-02-18	17:36:00	1
1194	hbethann	2022-02-18	18:09:00	2
1195	hbethann	2022-02-18	18:34:00	1
1196	hbethann	2022-02-18	18:57:00	2
1197	hbethann	2022-02-18	19:05:00	1
1198	hbethann	2022-02-18	19:37:00	2
1199	hbethann	2022-02-22	03:11:00	1
1200	hbethann	2022-02-22	03:35:00	2
1201	hbethann	2022-02-22	03:39:00	1
1202	hbethann	2022-02-22	04:29:00	2
1203	hbethann	2022-02-25	12:04:00	1
1204	hbethann	2022-02-25	12:31:00	2
1205	hbethann	2022-02-26	14:28:00	1
1206	hbethann	2022-02-26	14:52:00	2
1207	hbethann	2022-02-26	15:04:00	1
1208	hbethann	2022-02-26	15:42:00	2
1209	hbethann	2022-03-20	11:56:00	1
1210	hbethann	2022-03-20	12:31:00	2
1211	hbethann	2022-03-20	12:55:00	1
1212	hbethann	2022-03-20	13:52:00	2
1213	hbethann	2022-03-21	02:32:00	1
1214	hbethann	2022-03-21	03:12:00	2
1215	hbethann	2022-03-21	03:29:00	1
1216	hbethann	2022-03-21	04:20:00	2
1217	hbethann	2022-03-21	04:38:00	1
1218	hbethann	2022-03-21	05:17:00	2
1219	hbethann	2022-03-29	14:04:00	1
1220	hbethann	2022-03-29	14:54:00	2
1221	hbethann	2022-03-29	15:21:00	1
1222	hbethann	2022-03-29	16:19:00	2
1223	hbethann	2022-03-29	16:46:00	1
